arch,regime,act,width,width_paper,smooth,seedA,seedB,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_mid,top1_mid,src_rq,src_lmax,src_trP,status
ts,ntk,gelu,512,512,1,2,3,714.4247,1.109916e-05,8.471638e-07,1.079162e-05,2.832520349320172,0.21619732508652947,2.7540357335267314,0.56212,,,,,,,,,,,,1.9745178965345478e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,512,512,1,2,4,715.5329,1.061392e-05,8.583959e-07,1.241541e-05,2.7170962860304106,0.21974391288362188,3.178266314476162,0.56212,,,,,,,,,,,,1.8881946915249415e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,512,512,1,3,4,716.2854,9.963484e-06,8.692155e-07,9.194529e-06,2.555956334617486,0.2229819271424238,2.3586944728745665,0.57914,,,,,,,,,,,,1.7203929965120696e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,0,1,1408.6619,2.875078e-06,1.517498e-07,3.202591e-06,2.8525493897910317,0.15056071501048357,3.177496054994073,0.36954000000000004,,,,,,,,,,,,7.780153704605726e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,0,2,1409.0481,2.991017e-06,2.023708e-07,3.008389e-06,2.9692073237445626,0.20089516758749487,2.9864526518814776,0.36954000000000004,,,,,,,,,,,,8.093892406775991e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,0,3,1408.8711,2.828591e-06,1.499716e-07,2.519005e-06,2.807260279054038,0.14884064739871566,2.500008901689398,0.36954000000000004,,,,,,,,,,,,7.654356767873572e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,0,4,1409.7642,3.068039e-06,2.498064e-07,2.891037e-06,3.0487641977733584,0.24823700373256358,2.872874204023513,0.36954000000000004,,,,,,,,,,,,8.302319099420901e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,1,2,1409.6409,2.795642e-06,1.798205e-07,2.668823e-06,2.777592590143444,0.17865953092559392,2.6515923674077,0.44873999999999997,,,,,,,,,,,,6.229981726612293e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,1,3,1409.5126,2.933213e-06,2.228081e-07,2.664815e-06,2.9137449273523797,0.2213292969682126,2.647128315803364,0.44873999999999997,,,,,,,,,,,,6.536553460801355e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,1,4,1409.3928,2.554502e-06,2.240259e-07,2.721968e-06,2.5371161420157176,0.22250118697092386,2.7034423738365594,0.44873999999999997,,,,,,,,,,,,5.692610420287917e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,2,3,1408.6035,3.044403e-06,1.544615e-07,3.330474e-06,3.020297143372817,0.15323845995785723,3.304103007478786,0.44501999999999997,,,,,,,,,,,,6.84104759336659e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,2,4,1408.3495,2.805587e-06,1.589439e-07,3.097499e-06,2.782368402675929,0.15762850524973296,3.071864584816043,0.44501999999999997,,,,,,,,,,,,6.304406543526134e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,1024,1024,1,3,4,1409.6571,2.867776e-06,2.557736e-07,3.189943e-06,2.8493263632466745,0.2541280983948919,3.1694207243362755,0.42678999999999995,,,,,,,,,,,,6.719407671220039e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,0,1,2812.6938,8.064687e-07,3.10675e-08,8.067495e-07,3.1900863048578345,0.12289132396107966,3.191197043854158,0.35534,,,,,,,,,,,,2.269569145044183e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,0,2,2814.615,7.796331e-07,3.096542e-08,7.888678e-07,3.088149161841355,0.12265492039661417,3.124728074492519,0.35534,,,,,,,,,,,,2.1940482354927676e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,0,3,2814.5767,7.368075e-07,3.748507e-08,6.987489e-07,2.918436299774877,0.14847540095289782,2.7676891918007973,0.35534,,,,,,,,,,,,2.073528170203186e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,0,4,2813.9053,7.917517e-07,3.092779e-08,7.084608e-07,3.134569935271674,0.12244409541324122,2.804818636952113,0.35534,,,,,,,,,,,,2.228152473687173e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,1,2,2815.4141,7.213726e-07,3.020994e-08,7.426387e-07,2.8590003553757106,0.11973039895870578,2.943283827547311,0.3525,,,,,,,,,,,,2.0464470921985815e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,1,3,2814.5056,7.197943e-07,3.188053e-08,7.562407e-07,2.850904317788995,0.12626988103462558,2.995258335496366,0.3525,,,,,,,,,,,,2.0419696453900714e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,1,4,2813.7222,7.637762e-07,2.985656e-08,7.416562e-07,3.0234205444211844,0.11818767970217423,2.935858163657557,0.3525,,,,,,,,,,,,2.1667409929078016e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,2,3,2814.7986,7.223174e-07,3.149343e-08,7.549624e-07,2.8614933028077316,0.124762658392895,2.990817958243359,0.35545,,,,,,,,,,,,2.0321209734139824e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,2,4,2813.6831,7.61632e-07,4.909416e-08,7.730437e-07,3.0148489022169085,0.19433463192363407,3.0600210473177296,0.35545,,,,,,,,,,,,2.1427261218174144e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,2048,2048,1,3,4,2814.22,7.309721e-07,2.606705e-08,7.938574e-07,2.8945889214829923,0.1032233571510366,3.1436094965557406,0.35420999999999997,,,,,,,,,,,,2.0636687275909774e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,0,1,5644.7993,1.981008e-07,5.023974e-09,1.928327e-07,3.156118088051287,0.08004134872397979,3.072187353295733,0.29109999999999997,,,,,,,,,,,,6.805249055307455e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,0,2,5647.2676,2.020609e-07,6.151042e-09,1.953366e-07,3.222025866121472,0.09808338192891129,3.1148014177914853,0.29109999999999997,,,,,,,,,,,,6.941288217107524e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,0,3,5645.8101,2.116809e-07,6.485828e-09,1.965508e-07,3.373682514995389,0.10336844051053976,3.1325452474377977,0.29109999999999997,,,,,,,,,,,,7.271758845757472e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,0,4,5646.3433,2.249449e-07,5.798429e-09,1.929514e-07,3.5857558475558524,0.09243041604138362,3.0757603788487238,0.29109999999999997,,,,,,,,,,,,7.727409824802474e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,1,2,5647.2998,1.957336e-07,5.732556e-09,1.89491e-07,3.121167499307704,0.09141132373369402,3.0216230152171937,0.29375999999999997,,,,,,,,,,,,6.663044662309369e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,1,3,5646.3198,1.910518e-07,5.384504e-09,1.969872e-07,3.0454542716264323,0.08583149024185907,3.1400672995267795,0.29375999999999997,,,,,,,,,,,,6.503669662309369e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,1,4,5645.6616,2.094617e-07,5.521701e-09,1.996282e-07,3.3381382135272326,0.08799795433614611,3.181424207469228,0.29375999999999997,,,,,,,,,,,,7.130368327886711e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,2,3,5646.6416,1.950654e-07,6.124557e-09,1.917151e-07,3.1097873576443638,0.09763940673113884,3.0563759346840853,0.29928,,,,,,,,,,,,6.517822774659182e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,2,4,5645.8765,2.154805e-07,4.916143e-09,2.11744e-07,3.434319746353761,0.07835329406047795,3.3747675560987225,0.29928,,,,,,,,,,,,7.199963245121626e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,gelu,4096,4096,1,3,4,5645.2344,2.031279e-07,5.259158e-09,2.028366e-07,3.23670815177876,0.08380118915270862,3.2320664797848435,0.29919,,,,,,,,,,,,6.789261004712724e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,0,1,118.6062,0.0003378573,1.426842e-05,0.0003485282,2.376392073477453,0.10036000462043343,2.4514481464907356,1.6944000000000001,,,,,,,,,,,,0.00019939642351274786,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,0,2,118.2857,0.0002565297,1.243766e-05,0.0003455704,1.7946185241171864,0.08701080238534316,2.41752530497087,1.6944000000000001,,,,,,,,,,,,0.0001513985481586402,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,0,3,119.0031,0.0004648826,1.457e-05,0.0004451541,3.291772746724901,0.10316825994300885,3.1520778245364554,1.6944000000000001,,,,,,,,,,,,0.0002743641406987724,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,0,4,119.259,0.0003082646,2.063416e-05,0.00047359,2.192178862885416,0.1467368274054035,3.3678663968353955,1.6944000000000001,,,,,,,,,,,,0.0001819314211520302,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,1,2,119.8053,0.0005672825,1.176711e-05,0.0006012178,4.0711907639680325,0.08444848827629246,4.314732702830036,1.7416999999999998,,,,,,,,,,,,0.0003257062065797784,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,1,3,119.9201,0.0004897257,1.345438e-05,0.0004729462,3.5213311131952834,0.09674257835100825,3.4006795414810354,1.7416999999999998,,,,,,,,,,,,0.0002811768387207901,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,1,4,120.5059,0.0002583829,1.014163e-05,0.0002521967,1.8760758536824094,0.07363671187211357,1.8311588702208486,1.7416999999999998,,,,,,,,,,,,0.00014835097892863298,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,2,3,119.4254,0.0003701086,1.110438e-05,0.0003259679,2.639323290295368,0.0791876999299397,2.324546552981129,1.5543,,,,,,,,,,,,0.00023811915331660555,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,2,4,119.7809,0.0002938476,1.513509e-05,0.0003319583,2.107983931949904,0.10857507949227989,2.38137988017396,1.5543,,,,,,,,,,,,0.00018905462265971822,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,64,64,1,3,4,120.6881,0.0004075805,1.121449e-05,0.000493952,2.9683308279816725,0.08167298579567027,3.5973579431381113,1.7505,,,,,,,,,,,,0.00023283661810911168,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,0,1,204.4044,0.0001687516,5.438047e-06,0.0001269722,3.525318693560492,0.11360395246955023,2.6525228218428833,1.3165,,,,,,,,,,,,0.00012818199772123056,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,0,2,205.1788,0.0001214928,5.360203e-06,0.0001047292,2.55732259911959,0.1128278240996061,2.2044627331637376,1.3165,,,,,,,,,,,,9.228469426509684e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,0,3,204.6691,0.0002068607,4.026528e-06,0.0002538539,4.332639491682371,0.08433450252834315,5.316898919212723,1.3165,,,,,,,,,,,,0.0001571292821876187,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,0,4,204.6471,0.0001081284,4.348189e-06,0.0001338849,2.264232243035706,0.09105202456166171,2.8035789620082343,1.3165,,,,,,,,,,,,8.213323205469047e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,1,2,204.3407,0.0001166352,4.381824e-06,0.0001373759,2.4350584838808733,0.09148179714248206,2.8680737099586615,1.3468,,,,,,,,,,,,8.66017226017226e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,1,3,204.8467,0.0001138386,5.280121e-06,0.0001296545,2.388457371391308,0.1107826688336649,2.7202921176038215,1.3468,,,,,,,,,,,,8.452524502524503e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,1,4,205.8415,0.0002438185,5.072412e-06,0.000254572,5.165383077791156,0.10746088220698918,5.3931998633387135,1.3468,,,,,,,,,,,,0.00018103541728541728,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,2,3,204.2946,0.0001691603,4.158567e-06,0.0001625559,3.530061126413692,0.08678156581826117,3.3922395707455673,1.4104,,,,,,,,,,,,0.00011993781905842314,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,2,4,204.5099,0.0002502988,3.504988e-06,0.0002073513,5.234285950051432,0.07329683339871733,4.336161405148165,1.4104,,,,,,,,,,,,0.00017746653431650593,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,128,128,1,3,4,205.5347,8.730006e-05,4.438712e-06,9.064249e-05,1.8439742555989151,0.09375561318076954,1.914573919231924,1.3469,,,,,,,,,,,,6.481554681119608e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,0,1,373.6989,5.001253e-05,1.23637e-06,5.145586e-05,3.4921466092174,0.0863300717487821,3.5929277527724603,1.0365,,,,,,,,,,,,4.8251355523396045e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,0,2,374.3448,3.084834e-05,1.303993e-06,3.949598e-05,2.161451090508284,0.09136689662604759,2.7673654090201736,1.0365,,,,,,,,,,,,2.976202604920405e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,0,3,374.7022,4.425822e-05,1.472714e-06,5.618871e-05,3.1069655195480794,0.10338580309275273,3.944496289229128,1.0365,,,,,,,,,,,,4.269968162083936e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,0,4,373.8502,5.062454e-05,1.269314e-06,4.842787e-05,3.537743396549943,0.08870218320301566,3.3842357343193457,1.0365,,,,,,,,,,,,4.88418137964303e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,1,2,373.7142,3.416907e-05,1.511965e-06,3.686954e-05,2.3860655085957934,0.1055822571906124,2.5746424386672784,1.0477,,,,,,,,,,,,3.261341032738379e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,1,3,375.0466,4.697431e-05,1.565785e-06,4.044878e-05,3.3037020989460166,0.11012162160547304,2.844761730098976,1.0477,,,,,,,,,,,,4.483564951799179e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,1,4,373.4658,5.750037e-05,1.384722e-06,4.653823e-05,4.009981036567348,0.09656823009865173,3.245499459836687,1.0477,,,,,,,,,,,,5.488247589958957e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,2,3,373.5553,3.92571e-05,1.366537e-06,4.347425e-05,2.7390377869981775,0.09534572040041492,3.033275853575672,1.0584,,,,,,,,,,,,3.709098639455782e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,2,4,372.9743,5.214928e-05,1.907467e-06,4.222465e-05,3.627238697569031,0.13267370358202277,2.936931909152115,1.0584,,,,,,,,,,,,4.9271806500377925e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,256,256,1,3,4,375.0431,4.131109e-05,1.510667e-06,3.574794e-05,2.905353744487072,0.10624319099600256,2.5141048405331152,1.0707,,,,,,,,,,,,3.858325394601662e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,0,1,715.5263,9.946343e-06,3.487225e-07,1.045e-05,2.546153831244122,0.08926910417386855,2.67508445430658,0.79416,,,,,,,,,,,,1.25243565528357e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,0,2,717.335,1.011101e-05,2.845329e-07,1.075596e-05,2.601408691345999,0.07320597635981786,2.767344491576006,0.79416,,,,,,,,,,,,1.2731703938752896e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,0,3,717.2125,1.197702e-05,2.304574e-07,1.196122e-05,3.0804522365184046,0.05927292542320348,3.07638852573417,0.79416,,,,,,,,,,,,1.5081368993653673e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,0,4,717.2901,1.25357e-05,3.726031e-07,1.128716e-05,3.2248407130504733,0.095853095294943,2.9036506220406344,0.79416,,,,,,,,,,,,1.5784854437392967e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,1,2,717.0465,1.11812e-05,2.503981e-07,1.164179e-05,2.874438762286875,0.0643718030840147,2.9928462453407256,0.8196599999999999,,,,,,,,,,,,1.3641265890735184e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,1,3,716.9529,1.054534e-05,3.176768e-07,1.09256e-05,2.710265535813406,0.08164634640205894,2.8079964361588097,0.8196599999999999,,,,,,,,,,,,1.28655052094771e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,1,4,716.0073,1.006304e-05,2.858982e-07,1.000783e-05,2.5794915148856017,0.07328520814992952,2.5653393574325025,0.8196599999999999,,,,,,,,,,,,1.2277090500939414e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,2,3,717.6915,1.071712e-05,3.804016e-07,1.057487e-05,2.760092921194852,0.0979688352254333,2.723457778727476,0.80125,,,,,,,,,,,,1.3375500780031202e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,2,4,717.0787,1.058683e-05,2.475381e-07,1.006155e-05,2.721883849305329,0.06364227596719012,2.586833872271306,0.80125,,,,,,,,,,,,1.3212892355694229e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,512,512,1,3,4,717.1965,9.762514e-06,2.626444e-07,1.010069e-05,2.510776163828033,0.06754830764728383,2.597750096974629,0.83295,,,,,,,,,,,,1.1720408187766373e-05,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,0,1,1410.0514,3.979245e-06,4.742455e-08,3.830915e-06,3.955856889308633,0.047145811036983586,3.8083987025442725,0.63812,,,,,,,,,,,,6.235888234187926e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,0,2,1410.7053,3.182448e-06,5.048579e-08,3.085599e-06,3.166678084561244,0.050235618861568576,3.070308998306992,0.63812,,,,,,,,,,,,4.987224973359242e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,0,3,1410.3516,2.922147e-06,6.669125e-08,3.281876e-06,2.9062090778797782,0.06632750377210653,3.263976050375212,0.63812,,,,,,,,,,,,4.579306400050148e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,0,4,1411.3925,3.588563e-06,5.045809e-08,3.528142e-06,3.5742604036710315,0.050256983960395636,3.514080217939248,0.63812,,,,,,,,,,,,5.623649156898388e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,1,2,1410.655,2.995659e-06,5.58842e-08,2.866719e-06,2.9806021124257507,0.05560331285076944,2.852310195229509,0.6326799999999999,,,,,,,,,,,,4.734872289308972e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,1,3,1410.8827,3.898101e-06,5.528057e-08,3.636753e-06,3.879760421462112,0.05502047472907084,3.619642064696014,0.6326799999999999,,,,,,,,,,,,6.161252133780111e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,1,4,1410.4402,3.802255e-06,8.611827e-08,3.855909e-06,3.781991942380868,0.08565932669738881,3.8353600083513264,0.6326799999999999,,,,,,,,,,,,6.009760068280964e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,2,3,1410.5364,3.356368e-06,5.956751e-08,3.408512e-06,3.3389365949266563,0.05925814422246295,3.390809783386877,0.5991599999999999,,,,,,,,,,,,5.601789171506777e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,2,4,1410.8296,3.633687e-06,6.683115e-08,3.986997e-06,3.6163182672640257,0.06651170245738343,3.967939473770545,0.5991599999999999,,,,,,,,,,,,6.06463548968556e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,1024,1024,1,3,4,1410.8159,3.561925e-06,5.627406e-08,3.493361e-06,3.5448304380205067,0.056003986821449706,3.4765954936709096,0.61207,,,,,,,,,,,,5.819473262862091e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,0,1,2813.8035,9.650681e-07,8.760811e-09,1.008989e-06,3.820458581454562,0.03468181734061205,3.9943302277251282,0.44237,,,,,,,,,,,,2.181585776612338e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,0,2,2815.6162,8.758062e-07,8.687188e-09,9.246603e-07,3.471562034932314,0.0344346866362896,3.6652122269619967,0.44237,,,,,,,,,,,,1.9798046883830276e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,0,3,2813.9216,8.726176e-07,1.001847e-08,8.624696e-07,3.454760606325969,0.03966389801404249,3.414583889018186,0.44237,,,,,,,,,,,,1.9725966950742593e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,0,4,2813.8472,8.72818e-07,9.501693e-09,9.020563e-07,3.455371278367822,0.03761594867208122,3.5711218495617043,0.44237,,,,,,,,,,,,1.973049709519181e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,1,2,2815.4673,9.344965e-07,1.362893e-08,9.846158e-07,3.703809648842595,0.05401728357184891,3.902453888744228,0.5195299999999999,,,,,,,,,,,,1.7987344330452526e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,1,3,2814.8394,9.225442e-07,8.314845e-09,9.064616e-07,3.654806846434962,0.03294059236733103,3.591093046501609,0.5195299999999999,,,,,,,,,,,,1.7757284468654363e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,1,4,2813.8669,8.512931e-07,8.650751e-09,8.580979e-07,3.3702042295723174,0.034247661127732566,3.397143911970065,0.5195299999999999,,,,,,,,,,,,1.6385831424556812e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,2,3,2813.842,9.908697e-07,1.386095e-08,1.030202e-06,3.922707881279579,0.05487346904141098,4.078418690883358,0.52193,,,,,,,,,,,,1.8984724005134785e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,2,4,2812.8472,7.83976e-07,9.869582e-09,8.344005e-07,3.1014519279423074,0.03904460611279516,3.3009340074199023,0.52193,,,,,,,,,,,,1.5020711589676777e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,2048,2048,1,3,4,2813.4111,1.032523e-06,9.137106e-09,9.716707e-07,4.086355367330859,0.03616138540736719,3.8455238093709614,0.51294,,,,,,,,,,,,2.012950832456038e-06,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,0,1,5645.7002,2.036129e-07,1.780505e-09,2.01137e-07,3.2449717370282345,0.028375846533483177,3.2055134044584013,0.46319000000000005,,,,,,,,,,,,4.395882899026317e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,0,2,5647.3633,2.175978e-07,1.90843e-09,2.35486e-07,3.469892009966467,0.030432504412178367,3.755143617531811,0.46319000000000005,,,,,,,,,,,,4.697808674625963e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,0,3,5646.0044,2.051233e-07,1.887939e-09,1.993203e-07,3.2693952222884537,0.03009126094681609,3.1769030457539498,0.46319000000000005,,,,,,,,,,,,4.428491547744986e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,0,4,5646.7134,2.075155e-07,1.659433e-09,2.04739e-07,3.3083544796401974,0.02645581944101897,3.2640896116533673,0.46319000000000005,,,,,,,,,,,,4.480137740452082e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,1,2,5648.1787,2.355044e-07,1.662216e-09,2.402693e-07,3.7565215735747723,0.026513943110791832,3.832526309137787,0.46870999999999996,,,,,,,,,,,,5.024522625930747e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,1,3,5646.7021,2.058561e-07,2.262772e-09,1.996421e-07,3.2818860510834624,0.0360745193539673,3.1828185960921718,0.46870999999999996,,,,,,,,,,,,4.3919715815749617e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,1,4,5647.0332,2.039884e-07,2.07201e-09,1.867537e-07,3.2524914080070495,0.03303714682945053,2.977692872062951,0.46870999999999996,,,,,,,,,,,,4.3521239145740444e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,2,3,5646.4785,2.35759e-07,1.866115e-09,2.193015e-07,3.7583190275197045,0.02974841050411621,3.4959640998375994,0.47365999999999997,,,,,,,,,,,,4.97738884431871e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,2,4,5646.5161,2.144139e-07,1.658065e-09,2.250028e-07,3.418094631893617,0.026432162634188777,3.5868983440021056,0.47365999999999997,,,,,,,,,,,,4.5267470337372804e-07,,,,,02_geodesic,02_geodesic,,ok
ts,ntk,softplus,4096,4096,1,3,4,5646.4561,2.094907e-07,2.193766e-09,2.127966e-07,3.3395401112773757,0.03497133549010301,3.392240234260744,0.47123,,,,,,,,,,,,4.44561466799652e-07,,,,,02_geodesic,02_geodesic,,ok
