kind,mode,regime,act,width,smooth,seedA,seedB,nparams,dnorm,rq_A,rq_mid,rq_B,flen_A,flen_mid,flen_B,lmax_A,lmax_mid,lmax_B,trP_A,trP_mid,trP_B,trP_sem_A,trP_sem_mid,trP_sem_B,align_A,align_mid,align_B,spec_A,spec_mid,spec_B,ov1_A,ov1_mid,ov1_B,top1_A,top1_mid,top1_B,pow_gap_mid,rq_tmax,t_at_rqmax,rq_tmin,batch,micro,probes,power_iters,accA,accB,status
rq,mlp,ntk,softplus,256,1,0,4,269322,698.319859,1.864181e-05,6.973695e-07,1.483943e-05,4.545345e+00,1.700363e-01,3.618230e+00,4.319623e-01,1.559483e+00,4.183608e-01,9.655173e-06,1.601561e-05,1.124218e-05,7.136e-07,2.490e-06,1.172e-06,1.930759e+00,4.354310e-02,1.319979e+00,4.315611e-05,4.471800e-07,3.547043e-05,1.382903e-05,5.132183e-09,9.309470e-06,3.204421e-01,1.147677e-02,2.624572e-01,0.00e+00,3.282290e-05,0.1250,6.973695e-07,2048,2048,24,24,0.9098,0.9079,ok
rq,mlp,ntk,softplus,256,1,1,2,269322,697.607675,1.244776e-05,1.001969e-06,1.155111e-05,3.028892e+00,2.438075e-01,2.810712e+00,4.349522e-01,1.127260e+00,4.491913e-01,1.066682e-05,1.845250e-05,9.187271e-06,1.084e-06,1.965e-06,7.293e-07,1.166961e+00,5.429993e-02,1.257295e+00,2.861869e-05,8.888542e-07,2.571536e-05,2.175745e-07,7.597128e-09,1.853016e-06,7.602529e-03,8.547102e-03,7.205872e-02,3.17e-07,1.958376e-05,0.2500,1.001969e-06,2048,2048,24,24,0.9089,0.9101,ok
rq,mlp,ntk,softplus,256,1,1,3,269322,697.697485,1.370640e-05,8.587775e-07,1.707732e-05,3.336014e+00,2.090186e-01,4.156464e+00,4.349522e-01,1.551313e+00,4.388111e-01,1.066682e-05,2.017430e-05,1.056372e-05,1.084e-06,2.479e-06,9.349e-07,1.284957e+00,4.256790e-02,1.616601e+00,3.151244e-05,5.535811e-07,3.891724e-05,4.242466e-07,7.622649e-10,1.097527e-07,1.346283e-02,1.376971e-03,2.820156e-03,7.68e-08,3.204135e-05,0.7500,8.587775e-07,2048,2048,24,24,0.9089,0.9075,ok
rq,mlp,ntk,softplus,256,1,1,4,269322,699.252436,1.395387e-05,7.215982e-07,1.455803e-05,3.411401e+00,1.764141e-01,3.559103e+00,4.349522e-01,1.552496e+00,4.183608e-01,1.066682e-05,1.944077e-05,1.124218e-05,1.084e-06,2.267e-06,1.172e-06,1.308157e+00,3.711779e-02,1.294948e+00,3.208140e-05,4.647988e-07,3.479779e-05,2.973172e-06,8.446088e-10,2.446440e-06,9.267587e-02,1.817149e-03,7.030447e-02,0.00e+00,3.044023e-05,0.7500,7.215982e-07,2048,2048,24,24,0.9089,0.9079,ok
rq,mlp,ntk,softplus,256,1,2,3,269322,698.337065,1.493455e-05,1.286773e-06,1.627216e-05,3.641600e+00,3.137634e-01,3.967761e+00,4.491913e-01,1.218214e+00,4.388111e-01,9.187271e-06,1.817864e-05,1.056372e-05,7.293e-07,1.489e-06,9.349e-07,1.625569e+00,7.078492e-02,1.540382e+00,3.324763e-05,1.056279e-06,3.708238e-05,3.789985e-06,7.125338e-08,1.018611e-06,1.139926e-01,6.745697e-02,2.746886e-02,9.20e-04,3.421932e-05,0.7500,1.286773e-06,2048,2048,24,24,0.9101,0.9075,ok
rq,mlp,ntk,softplus,256,1,2,4,269322,698.664597,1.583961e-05,1.328748e-06,1.995458e-05,3.865913e+00,3.243023e-01,4.870237e+00,4.491913e-01,1.165093e+00,4.183608e-01,9.187271e-06,1.870784e-05,1.124218e-05,7.293e-07,2.108e-06,1.172e-06,1.724083e+00,7.102626e-02,1.774975e+00,3.526251e-05,1.140465e-06,4.769707e-05,4.526947e-06,5.135365e-09,6.870062e-06,1.283785e-01,4.502869e-03,1.440353e-01,5.81e-05,3.143619e-05,0.8750,1.328748e-06,2048,2048,24,24,0.9101,0.9079,ok
rq,mlp,ntk,softplus,256,1,3,4,269322,698.847578,1.288924e-05,9.184246e-07,1.132674e-05,3.147475e+00,2.242738e-01,2.765920e+00,4.388111e-01,1.406492e+00,4.183608e-01,1.056372e-05,1.595410e-05,1.124218e-05,9.349e-07,1.376e-06,1.172e-06,1.220142e+00,5.756669e-02,1.007521e+00,2.937309e-05,6.529895e-07,2.707409e-05,3.119456e-06,5.538811e-08,5.238322e-07,1.062012e-01,8.482235e-02,1.934810e-02,1.70e-07,2.213401e-05,0.1250,9.184246e-07,2048,2048,24,24,0.9075,0.9079,ok
rq,mlp,sp,gelu,256,1,0,1,269322,37.131082,1.025451e-05,1.085609e-04,1.030647e-05,7.069035e-03,7.483742e-02,7.104853e-03,5.444118e-02,1.478301e+00,3.476199e-02,3.278856e-06,1.220506e-04,2.660991e-06,1.481e-07,5.823e-06,7.756e-08,3.127466e+00,8.894749e-01,3.873169e+00,1.883595e-04,7.343629e-05,2.964867e-04,1.490729e-08,6.257642e-07,8.645197e-06,7.914278e-05,8.521184e-03,2.915880e-02,2.26e-05,4.521449e-04,0.7500,1.025451e-05,2048,2048,24,24,0.9842,0.9866,ok
rq,mlp,sp,gelu,256,1,0,2,269322,37.147466,1.221151e-05,7.941998e-05,1.259466e-05,8.425541e-03,5.479718e-02,8.689904e-03,5.444118e-02,1.413406e+00,5.265599e-02,3.278856e-06,9.501353e-05,2.824968e-06,1.481e-07,4.030e-06,1.092e-07,3.724321e+00,8.358808e-01,4.458339e+00,2.243065e-04,5.619049e-05,2.391877e-04,1.737946e-06,3.754526e-06,8.026798e-06,7.748086e-03,6.681782e-02,3.355858e-02,1.24e-03,4.358396e-04,0.7500,1.221151e-05,2048,2048,24,24,0.9842,0.9841,ok
rq,mlp,sp,gelu,256,1,0,3,269322,37.115759,1.293780e-05,7.299883e-05,1.251277e-05,8.911425e-03,5.028085e-02,8.618668e-03,5.444118e-02,1.523727e+00,4.679258e-02,3.278856e-06,1.137764e-04,2.805736e-06,1.481e-07,4.994e-06,1.145e-07,3.945828e+00,6.415992e-01,4.459710e+00,2.376473e-04,4.790808e-05,2.674093e-04,5.823935e-07,1.469960e-06,2.523681e-05,2.450663e-03,3.068292e-02,9.437523e-02,5.48e-07,3.781278e-04,0.7500,1.251277e-05,2048,2048,24,24,0.9842,0.9855,ok
rq,mlp,sp,gelu,256,1,0,4,269322,37.129912,1.632400e-05,8.226288e-05,1.130710e-05,1.125238e-02,5.670505e-02,7.794153e-03,5.444118e-02,1.364717e+00,5.302469e-02,3.278856e-06,1.029198e-04,2.490975e-06,1.481e-07,4.428e-06,9.924e-08,4.978566e+00,7.992914e-01,4.539226e+00,2.998466e-04,6.027834e-05,2.132421e-04,8.784258e-07,3.324099e-07,4.824236e-08,2.929584e-03,5.514583e-03,2.262328e-04,3.65e-04,5.357908e-04,0.2500,1.130710e-05,2048,2048,24,24,0.9842,0.9846,ok
rq,mlp,sp,gelu,256,1,1,2,269322,37.097804,1.210000e-05,7.443718e-05,1.186907e-05,8.326294e-03,5.122197e-02,8.167390e-03,3.476199e-02,1.725431e+00,5.265599e-02,2.660991e-06,1.181727e-04,2.824968e-06,7.756e-08,5.121e-06,1.092e-07,4.547177e+00,6.299015e-01,4.201491e+00,3.480813e-04,4.314121e-05,2.254079e-04,5.811135e-05,1.699731e-06,9.928745e-07,1.669476e-01,3.939924e-02,4.404791e-03,1.93e-06,4.675106e-04,0.7500,1.186907e-05,2048,2048,24,24,0.9866,0.9841,ok
rq,mlp,sp,gelu,256,1,1,3,269322,37.155182,9.358119e-06,1.127529e-04,1.016416e-05,6.459477e-03,7.782812e-02,7.015848e-03,3.476199e-02,1.436461e+00,4.679258e-02,2.660991e-06,1.020970e-04,2.805736e-06,7.756e-08,3.707e-06,1.145e-07,3.516780e+00,1.104371e+00,3.622635e+00,2.692055e-04,7.849353e-05,2.172173e-04,3.339046e-06,1.919605e-08,2.363769e-05,1.240333e-02,2.445558e-04,1.088205e-01,2.77e-05,4.154835e-04,0.2500,9.358119e-06,2048,2048,24,24,0.9866,0.9855,ok
rq,mlp,sp,gelu,256,1,1,4,269322,37.169652,9.750019e-06,7.976501e-05,1.237596e-05,6.735230e-03,5.510099e-02,8.549208e-03,3.476199e-02,1.189830e+00,5.302469e-02,2.660991e-06,9.588406e-05,2.490975e-06,7.756e-08,3.366e-06,9.924e-08,3.664055e+00,8.318901e-01,4.968320e+00,2.804793e-04,6.703898e-05,2.333999e-04,1.226924e-05,6.732139e-07,2.453151e-06,4.374383e-02,1.004213e-02,1.051050e-02,1.97e-03,4.756136e-04,0.2500,9.750019e-06,2048,2048,24,24,0.9866,0.9846,ok
rq,mlp,sp,gelu,256,1,2,3,269322,37.05473,9.866943e-06,8.479383e-05,1.298424e-05,6.773918e-03,5.821321e-02,8.914027e-03,5.265599e-02,2.175251e+00,4.679258e-02,2.824968e-06,1.238229e-04,2.805736e-06,1.092e-07,4.587e-06,1.145e-07,3.492763e+00,6.847990e-01,4.627750e+00,1.873850e-04,3.898116e-05,2.774851e-04,1.009444e-05,5.955823e-07,1.636059e-05,5.387006e-02,1.527872e-02,5.896024e-02,1.10e-07,4.007228e-04,0.2500,9.866943e-06,2048,2048,24,24,0.9841,0.9855,ok
rq,mlp,sp,gelu,256,1,2,4,269322,37.124426,1.124042e-05,7.473414e-05,1.170305e-05,7.745900e-03,5.150015e-02,8.064709e-03,5.265599e-02,1.228998e+00,5.302469e-02,2.824968e-06,9.631414e-05,2.490975e-06,1.092e-07,4.555e-06,9.924e-08,3.978954e+00,7.759415e-01,4.698182e+00,2.134689e-04,6.080898e-05,2.207095e-04,9.626620e-06,2.452317e-08,4.153287e-06,4.509613e-02,4.032821e-04,1.881789e-02,6.43e-04,4.942468e-04,0.7500,1.124042e-05,2048,2048,24,24,0.9841,0.9846,ok
rq,mlp,sp,gelu,256,1,3,4,269322,37.107581,9.412514e-06,5.836556e-05,7.934238e-06,6.480386e-03,4.018388e-02,5.462614e-03,4.679258e-02,1.929996e+00,5.302469e-02,2.805736e-06,1.011937e-04,2.490975e-06,1.145e-07,4.368e-06,9.924e-08,3.354740e+00,5.767708e-01,3.185194e+00,2.011540e-04,3.024128e-05,1.496329e-04,1.140068e-05,1.235101e-06,5.989521e-06,5.667639e-02,4.084154e-02,4.002810e-02,4.44e-04,2.368499e-04,0.2500,7.934238e-06,2048,2048,24,24,0.9855,0.9846,ok
rq,mlp,sp,swish,256,1,0,1,269322,36.722209,1.998632e-05,9.367476e-05,2.144588e-05,1.347599e-02,6.316117e-02,1.446011e-02,6.075834e-02,4.644883e+00,5.386300e-02,3.235497e-06,1.435785e-04,3.621381e-06,1.534e-07,6.012e-06,1.167e-07,6.177204e+00,6.524289e-01,5.922017e+00,3.289478e-04,2.016730e-05,3.981561e-04,5.809416e-06,1.474384e-06,6.523381e-05,1.766060e-02,7.310762e-02,1.638398e-01,0.00e+00,5.477450e-04,0.2500,1.998632e-05,2048,2048,24,24,0.9846,0.9848,ok
rq,mlp,sp,swish,256,1,0,2,269322,36.88819,1.675779e-05,1.122336e-04,1.522590e-05,1.140149e-02,7.636029e-02,1.035923e-02,6.075834e-02,3.184376e+00,4.312757e-02,3.235497e-06,1.335350e-04,2.847720e-06,1.534e-07,4.920e-06,1.175e-07,5.179357e+00,8.404805e-01,5.346697e+00,2.758106e-04,3.524509e-05,3.530432e-04,3.091921e-06,1.658138e-06,1.115452e-05,1.121031e-02,4.704594e-02,3.159534e-02,1.50e-07,6.158583e-04,0.2500,1.522590e-05,2048,2048,24,24,0.9846,0.9846,ok
rq,mlp,sp,swish,256,1,0,3,269322,36.709658,1.606803e-05,6.360342e-05,1.368749e-05,1.082663e-02,4.285595e-02,9.222624e-03,6.075834e-02,1.267877e+00,6.220976e-02,3.235497e-06,9.629309e-05,3.083781e-06,1.534e-07,2.911e-06,1.361e-07,4.966171e+00,6.605190e-01,4.438542e+00,2.644580e-04,5.016530e-05,2.200216e-04,4.278654e-08,9.148259e-08,9.130600e-08,1.617896e-04,1.823623e-03,4.149866e-04,2.95e-03,3.472905e-04,0.7500,1.368749e-05,2048,2048,24,24,0.9846,0.9848,ok
rq,mlp,sp,swish,256,1,0,4,269322,36.709823,1.160626e-05,7.683845e-05,1.565710e-05,7.820360e-03,5.177417e-02,1.054984e-02,6.075834e-02,2.378108e+00,4.692564e-02,3.235497e-06,1.231983e-04,3.610105e-06,1.534e-07,4.231e-06,1.320e-07,3.587164e+00,6.236971e-01,4.337020e+00,1.910233e-04,3.231075e-05,3.336576e-04,2.296720e-09,1.823277e-08,1.579641e-06,1.202325e-05,5.642944e-04,4.734317e-03,0.00e+00,4.283194e-04,0.2500,1.160626e-05,2048,2048,24,24,0.9846,0.9852,ok
rq,mlp,sp,swish,256,1,1,2,269322,36.724637,1.924635e-05,6.602442e-05,1.611174e-05,1.297876e-02,4.452353e-02,1.086494e-02,5.386300e-02,1.299245e+00,4.312757e-02,3.621381e-06,9.991691e-05,2.847720e-06,1.167e-07,2.611e-06,1.175e-07,5.314642e+00,6.607932e-01,5.657768e+00,3.573204e-04,5.081753e-05,3.735833e-04,4.704818e-05,7.750285e-10,3.627535e-05,1.316695e-01,1.525121e-05,9.710111e-02,2.22e-04,3.772131e-04,0.2500,1.611174e-05,2048,2048,24,24,0.9848,0.9846,ok
rq,mlp,sp,swish,256,1,1,3,269322,36.707385,2.081609e-05,8.423574e-05,1.162780e-05,1.402414e-02,5.675097e-02,7.833835e-03,5.386300e-02,1.544754e+00,6.220976e-02,3.621381e-06,1.106330e-04,3.083781e-06,1.167e-07,3.288e-06,1.361e-07,5.748108e+00,7.613981e-01,3.770631e+00,3.864637e-04,5.453018e-05,1.869128e-04,5.281234e-05,1.683284e-06,5.430990e-06,1.366554e-01,3.086885e-02,2.905628e-02,6.95e-07,4.429855e-04,0.7500,1.162780e-05,2048,2048,24,24,0.9848,0.9848,ok
rq,mlp,sp,swish,256,1,1,4,269322,36.593808,1.460726e-05,6.867899e-05,1.397528e-05,9.780341e-03,4.598425e-02,9.357194e-03,5.386300e-02,1.319944e+00,4.692564e-02,3.621381e-06,1.042356e-04,3.610105e-06,1.167e-07,4.759e-06,1.320e-07,4.033615e+00,6.588825e-01,3.871155e+00,2.711928e-04,5.203176e-05,2.978175e-04,2.371813e-07,2.076457e-06,6.809674e-06,8.745854e-04,3.990750e-02,2.286526e-02,5.14e-04,3.097230e-04,0.2500,1.397528e-05,2048,2048,24,24,0.9848,0.9852,ok
rq,mlp,sp,swish,256,1,2,3,269322,36.752043,1.214116e-05,5.110376e-05,1.050202e-05,8.199610e-03,3.451325e-02,7.092606e-03,4.312757e-02,1.473442e+00,6.220976e-02,2.847720e-06,9.346340e-05,3.083781e-06,1.175e-07,3.652e-06,1.361e-07,4.263467e+00,5.467783e-01,3.405567e+00,2.815174e-04,3.468325e-05,1.688163e-04,1.487839e-06,2.575332e-07,9.624434e-08,5.285071e-03,7.425290e-03,5.701129e-04,8.09e-06,2.913983e-04,0.2500,1.050202e-05,2048,2048,24,24,0.9846,0.9848,ok
rq,mlp,sp,swish,256,1,2,4,269322,36.68645,1.122214e-05,6.839812e-05,1.258851e-05,7.551911e-03,4.602837e-02,8.471409e-03,4.312757e-02,2.032959e+00,4.692564e-02,2.847720e-06,1.015835e-04,3.610105e-06,1.175e-07,4.647e-06,1.320e-07,3.940743e+00,6.733189e-01,3.487020e+00,2.602079e-04,3.364461e-05,2.682650e-04,3.905067e-06,1.890671e-06,2.652765e-06,1.500749e-02,5.619537e-02,9.888599e-03,0.00e+00,3.829637e-04,0.2500,1.122214e-05,2048,2048,24,24,0.9846,0.9852,ok
rq,mlp,sp,swish,256,1,3,4,269322,36.691878,1.231027e-05,5.101818e-05,1.628090e-05,8.286624e-03,3.434273e-02,1.095944e-02,6.220976e-02,1.286140e+00,4.692564e-02,3.083781e-06,1.091388e-04,3.610105e-06,1.361e-07,3.563e-06,1.320e-07,3.991942e+00,4.674614e-01,4.509813e+00,1.978833e-04,3.966767e-05,3.469510e-04,1.194201e-05,1.239731e-06,1.393547e-06,6.034873e-02,3.125292e-02,4.016553e-03,9.52e-04,3.813946e-04,0.2500,1.231027e-05,2048,2048,24,24,0.9848,0.9852,ok
rq,mlp,mup,relu,256,0,0,1,269322,49.524053,5.402899e-06,3.096376e-05,3.951285e-06,6.625661e-03,3.797136e-02,4.845524e-03,2.241057e-02,7.060311e-01,2.450086e-02,1.103917e-06,3.609454e-05,1.046434e-06,4.518e-08,1.787e-06,5.319e-08,4.894298e+00,8.578517e-01,3.775951e+00,2.410870e-04,4.385609e-05,1.612713e-04,7.065650e-07,2.113485e-07,4.452461e-08,2.930747e-03,4.819138e-03,2.760852e-04,3.63e-06,1.595337e-04,0.7500,3.951285e-06,2048,2048,24,24,0.9875,0.9861,ok:nonsmooth
rq,mlp,mup,relu,256,0,0,2,269322,49.561601,5.484046e-06,2.753337e-05,9.955960e-06,6.735375e-03,3.381583e-02,1.222767e-02,2.241057e-02,8.722396e-01,2.699608e-02,1.103917e-06,2.727670e-05,1.631639e-06,4.518e-08,1.378e-06,9.458e-08,4.967807e+00,1.009410e+00,6.101814e+00,2.447080e-04,3.156629e-05,3.687928e-04,1.739816e-05,2.257909e-07,3.123629e-05,7.109764e-02,7.152912e-03,8.469876e-02,6.83e-08,1.329722e-04,0.2500,5.484046e-06,2048,2048,24,24,0.9875,0.9848,ok:nonsmooth
rq,mlp,mup,relu,256,0,0,3,269322,50.031013,6.625428e-06,3.290215e-05,3.906646e-06,8.292062e-03,4.117873e-02,4.889367e-03,2.241057e-02,6.978852e-01,1.933989e-02,1.103917e-06,3.337193e-05,1.071696e-06,4.518e-08,1.727e-06,5.781e-08,6.001745e+00,9.859229e-01,3.645291e+00,2.956385e-04,4.714551e-05,2.019993e-04,6.309470e-06,4.008407e-07,1.114939e-05,2.134184e-02,8.502201e-03,5.519517e-02,0.00e+00,1.210956e-04,0.2500,3.906646e-06,2048,2048,24,24,0.9875,0.9861,ok:nonsmooth
rq,mlp,mup,relu,256,0,0,4,269322,49.733199,5.200868e-06,3.911427e-05,6.093615e-06,6.431890e-03,4.837244e-02,7.535947e-03,2.241057e-02,6.760589e-01,2.614740e-02,1.103917e-06,3.165605e-05,1.085167e-06,4.518e-08,1.799e-06,6.019e-08,4.711286e+00,1.235602e+00,5.615368e+00,2.320721e-04,5.785630e-05,2.330486e-04,1.701196e-05,3.876415e-06,4.395716e-06,7.330466e-02,6.700074e-02,1.886180e-02,1.42e-04,1.785797e-04,0.7500,5.200868e-06,2048,2048,24,24,0.9875,0.9844,ok:nonsmooth
rq,mlp,mup,relu,256,0,1,2,269322,49.566258,5.176677e-06,1.905453e-05,7.826467e-06,6.359066e-03,2.340672e-02,9.614087e-03,2.450086e-02,5.465021e-01,2.699608e-02,1.046434e-06,2.577194e-05,1.631639e-06,5.319e-08,9.906e-07,9.458e-08,4.946968e+00,7.393519e-01,4.796689e+00,2.112855e-04,3.486635e-05,2.899112e-04,3.970008e-06,9.830362e-07,3.221609e-07,1.878978e-02,2.819441e-02,1.111240e-03,1.09e-07,1.243988e-04,0.7500,5.176677e-06,2048,2048,24,24,0.9861,0.9848,ok:nonsmooth
rq,mlp,mup,relu,256,0,1,3,269322,50.046792,4.583318e-06,3.179727e-05,4.781694e-06,5.739876e-03,3.982101e-02,5.988311e-03,2.450086e-02,5.690232e-01,1.933989e-02,1.046434e-06,3.152429e-05,1.071696e-06,5.319e-08,1.529e-06,5.781e-08,4.379938e+00,1.008659e+00,4.461799e+00,1.870676e-04,5.588044e-05,2.472451e-04,2.487353e-07,4.609519e-07,5.504992e-07,1.329654e-03,8.248896e-03,2.226532e-03,4.24e-05,1.616816e-04,0.2500,4.583318e-06,2048,2048,24,24,0.9861,0.9861,ok:nonsmooth
rq,mlp,mup,relu,256,0,1,4,269322,49.410388,5.271349e-06,2.892820e-05,5.184398e-06,6.434700e-03,3.531246e-02,6.328559e-03,2.450086e-02,6.488733e-01,2.614740e-02,1.046434e-06,3.021617e-05,1.085167e-06,5.319e-08,8.561e-07,6.019e-08,5.037439e+00,9.573750e-01,4.777509e+00,2.151496e-04,4.458220e-05,1.982758e-04,7.950299e-08,1.085576e-06,3.240209e-07,3.695243e-04,2.434997e-02,1.634193e-03,1.47e-06,1.335001e-04,0.2500,5.184398e-06,2048,2048,24,24,0.9861,0.9844,ok:nonsmooth
rq,mlp,mup,relu,256,0,2,3,269322,49.783815,7.066736e-06,1.964236e-05,3.637096e-06,8.757199e-03,2.434109e-02,4.507141e-03,2.699608e-02,4.893290e-01,1.933989e-02,1.631639e-06,2.813509e-05,1.071696e-06,9.458e-08,1.474e-06,5.781e-08,4.331065e+00,6.981445e-01,3.393774e+00,2.617689e-04,4.014142e-05,1.880618e-04,3.558103e-06,2.270740e-06,1.016750e-07,1.359253e-02,5.656850e-02,5.406465e-04,1.04e-06,9.422809e-05,0.7500,3.637096e-06,2048,2048,24,24,0.9848,0.9861,ok:nonsmooth
rq,mlp,mup,relu,256,0,2,4,269322,49.29532,8.081473e-06,2.888448e-05,7.086871e-06,9.819105e-03,3.509505e-02,8.610650e-03,2.699608e-02,7.527933e-01,2.614740e-02,1.631639e-06,3.657530e-05,1.085167e-06,9.458e-08,1.699e-06,6.019e-08,4.952978e+00,7.897264e-01,6.530671e+00,2.993572e-04,3.836973e-05,2.710354e-04,6.277479e-06,3.807851e-07,1.621370e-05,2.096986e-02,9.924100e-03,5.982135e-02,1.97e-05,1.372374e-04,0.2500,7.086871e-06,2048,2048,24,24,0.9848,0.9844,ok:nonsmooth
rq,mlp,mup,relu,256,0,3,4,269322,49.918752,4.117556e-06,3.186274e-05,5.197895e-06,5.130231e-03,3.969909e-02,6.476270e-03,1.933989e-02,6.608438e-01,2.614740e-02,1.071696e-06,3.247217e-05,1.085167e-06,5.781e-08,1.532e-06,6.019e-08,3.842091e+00,9.812321e-01,4.789947e+00,2.129048e-04,4.821524e-05,1.987920e-04,1.522580e-05,2.053532e-06,1.995062e-07,7.151462e-02,4.259094e-02,1.003592e-03,1.71e-06,1.717245e-04,0.7500,4.117556e-06,2048,2048,24,24,0.9861,0.9844,ok:nonsmooth
rq,mlp,mup,tanh,256,1,0,1,269322,51.155897,1.876884e-05,2.988898e-04,1.781695e-05,2.455833e-02,3.910863e-01,2.331282e-02,2.537079e-02,6.865301e-01,2.109638e-02,3.071661e-06,6.225074e-05,2.601404e-06,8.920e-08,2.001e-06,5.854e-08,6.110322e+00,4.801386e+00,6.848974e+00,7.397814e-04,4.353631e-04,8.445501e-04,1.173975e-05,1.127468e-05,2.523077e-05,1.586922e-02,2.589720e-02,2.987481e-02,0.00e+00,8.692606e-04,0.2500,1.781695e-05,2048,2048,24,24,0.9833,0.9827,ok
rq,mlp,mup,tanh,256,1,0,2,269322,50.582522,1.342343e-05,1.279571e-04,1.198184e-05,1.717254e-02,1.636949e-01,1.532831e-02,2.537079e-02,4.942085e-01,2.049016e-02,3.071661e-06,4.691921e-05,2.536803e-06,8.920e-08,1.067e-06,5.925e-08,4.370089e+00,2.727179e+00,4.723205e+00,5.290901e-04,2.589131e-04,5.847605e-04,1.074513e-05,2.824960e-07,1.634675e-07,2.030870e-02,1.091084e-03,2.795461e-04,8.80e-06,4.645813e-04,0.2500,1.198184e-05,2048,2048,24,24,0.9833,0.9831,ok
rq,mlp,mup,tanh,256,1,0,3,269322,50.928153,1.713033e-05,1.761683e-04,1.610956e-05,2.221527e-02,2.284619e-01,2.089150e-02,2.537079e-02,5.470198e-01,2.713958e-02,3.071661e-06,5.407529e-05,3.104215e-06,8.920e-08,2.057e-06,8.382e-08,5.576894e+00,3.257835e+00,5.189577e+00,6.751989e-04,3.220512e-04,5.935818e-04,1.507637e-05,3.015503e-07,3.238653e-05,2.232878e-02,9.363429e-04,5.456119e-02,2.21e-04,5.023483e-04,0.2500,1.610956e-05,2048,2048,24,24,0.9833,0.982,ok
rq,mlp,mup,tanh,256,1,0,4,269322,51.279379,1.861333e-05,1.869540e-04,1.662737e-05,2.447257e-02,2.458048e-01,2.186146e-02,2.537079e-02,5.009131e-01,2.250338e-02,3.071661e-06,5.603476e-05,2.678523e-06,8.920e-08,1.475e-06,5.285e-08,6.059693e+00,3.336393e+00,6.207666e+00,7.336518e-04,3.732264e-04,7.388834e-04,1.785281e-05,5.215973e-07,7.149306e-09,2.433417e-02,1.397536e-03,9.675824e-06,1.20e-03,5.297349e-04,0.2500,1.662737e-05,2048,2048,24,24,0.9833,0.983,ok
rq,mlp,mup,tanh,256,1,1,2,269322,51.840423,1.302493e-05,2.661976e-04,1.514864e-05,1.750179e-02,3.576936e-01,2.035545e-02,2.109638e-02,1.281144e+00,2.049016e-02,2.601404e-06,5.983274e-05,2.536803e-06,5.854e-08,1.978e-06,5.925e-08,5.006883e+00,4.449029e+00,5.971549e+00,6.174010e-04,2.077812e-04,7.393129e-04,1.808079e-05,3.960411e-06,3.701390e-06,2.928533e-02,1.906049e-02,5.006527e-03,9.30e-08,4.731035e-04,0.2500,1.302493e-05,2048,2048,24,24,0.9827,0.9831,ok
rq,mlp,mup,tanh,256,1,1,3,269322,51.910071,1.586922e-05,2.890739e-04,1.889346e-05,2.138104e-02,3.894772e-01,2.545569e-02,2.109638e-02,2.361766e+00,2.713958e-02,2.601404e-06,7.162287e-05,3.104215e-06,5.854e-08,3.756e-06,8.382e-08,6.100251e+00,4.036055e+00,6.086389e+00,7.522247e-04,1.223973e-04,6.961589e-04,1.119251e-06,2.481336e-08,4.786933e-05,1.487922e-03,2.027279e-04,6.876208e-02,1.01e-07,6.188545e-04,0.7500,1.586922e-05,2048,2048,24,24,0.9827,0.982,ok
rq,mlp,mup,tanh,256,1,1,4,269322,51.820762,2.022746e-05,3.918493e-04,1.821562e-05,2.715932e-02,5.261344e-01,2.445804e-02,2.109638e-02,1.414714e+00,2.250338e-02,2.601404e-06,8.603466e-05,2.678523e-06,5.854e-08,2.585e-06,5.285e-08,7.775591e+00,4.554552e+00,6.800623e+00,9.588117e-04,2.769814e-04,8.094616e-04,3.077952e-09,2.687617e-05,7.304008e-06,3.210173e-06,9.703242e-02,9.023291e-03,8.43e-08,6.652302e-04,0.7500,1.821562e-05,2048,2048,24,24,0.9827,0.983,ok
rq,mlp,mup,tanh,256,1,2,3,269322,51.394585,1.335557e-05,1.592377e-04,1.499799e-05,1.763872e-02,2.103055e-01,1.980787e-02,2.049016e-02,6.262705e-01,2.713958e-02,2.536803e-06,5.448192e-05,3.104215e-06,5.925e-08,1.961e-06,8.382e-08,5.264726e+00,2.922762e+00,4.831492e+00,6.518041e-04,2.542634e-04,5.526242e-04,4.827189e-06,7.795872e-08,2.102186e-05,7.405891e-03,3.066061e-04,3.804007e-02,1.27e-05,4.528213e-04,0.7500,1.335557e-05,2048,2048,24,24,0.9831,0.982,ok
rq,mlp,mup,tanh,256,1,2,4,269322,51.428538,1.288494e-05,1.476817e-04,1.552140e-05,1.703965e-02,1.953012e-01,2.052623e-02,2.049016e-02,4.821472e-01,2.250338e-02,2.536803e-06,4.770406e-05,2.678523e-06,5.925e-08,1.973e-06,5.285e-08,5.079203e+00,3.095789e+00,5.794761e+00,6.288352e-04,3.063000e-04,6.897364e-04,1.712911e-06,4.897873e-06,3.670727e-05,2.723943e-03,1.599044e-02,5.321927e-02,2.84e-06,4.758084e-04,0.2500,1.288494e-05,2048,2048,24,24,0.9831,0.983,ok
