mode,regime,act,width,seedA,seedB,dnorm,rq_t0.000,rq_t0.050,rq_t0.100,rq_t0.150,rq_t0.200,rq_t0.250,rq_t0.300,rq_t0.350,rq_t0.400,rq_t0.450,rq_t0.500,rq_t0.550,rq_t0.600,rq_t0.650,rq_t0.700,rq_t0.750,rq_t0.800,rq_t0.850,rq_t0.900,rq_t0.950,rq_t1.000,rq_min,rq_max,t_argmin,accA,accB,status
mlp,mup,swish,256,3,4,4.891318e+01,6.274918e-06,1.531765e-05,3.766913e-05,8.384985e-05,1.311898e-04,1.389304e-04,1.197340e-04,8.618217e-05,5.224629e-05,2.684380e-05,1.914835e-05,3.578108e-05,7.062911e-05,1.097933e-04,1.383019e-04,1.382312e-04,9.903438e-05,5.148914e-05,2.231629e-05,9.092901e-06,3.854923e-06,3.854923e-06,1.389304e-04,1.0000,0.9863,0.9868,ok
mlp,mup,swish,512,0,1,6.715414e+01,1.550599e-06,3.054148e-06,6.353100e-06,1.215384e-05,1.914124e-05,2.409409e-05,2.527387e-05,2.254521e-05,1.626460e-05,1.012957e-05,7.955348e-06,9.995155e-06,1.485395e-05,2.073614e-05,2.501967e-05,2.399898e-05,1.751744e-05,1.029640e-05,5.403002e-06,2.727787e-06,1.388523e-06,1.388523e-06,2.527387e-05,1.0000,0.9861,0.9866,ok
mlp,mup,swish,512,0,2,6.679197e+01,1.497325e-06,3.525206e-06,8.216361e-06,1.680270e-05,2.726177e-05,3.515385e-05,3.759828e-05,3.109271e-05,1.906027e-05,8.602226e-06,4.751150e-06,7.842352e-06,1.678935e-05,3.035173e-05,4.188891e-05,4.147729e-05,3.150143e-05,1.784258e-05,7.944982e-06,3.326600e-06,1.482516e-06,1.482516e-06,4.188891e-05,1.0000,0.9861,0.986,ok
mlp,mup,swish,512,0,3,6.711751e+01,1.471380e-06,2.970814e-06,6.375528e-06,1.337715e-05,2.447020e-05,3.569611e-05,3.817717e-05,3.382621e-05,2.604493e-05,1.481447e-05,5.763323e-06,5.288065e-06,1.374353e-05,2.497137e-05,3.540830e-05,4.497560e-05,4.203935e-05,2.512383e-05,1.148704e-05,4.871001e-06,2.090275e-06,1.471380e-06,4.497560e-05,0.0000,0.9861,0.9863,ok
mlp,mup,swish,512,0,4,6.693791e+01,1.806372e-06,3.771856e-06,7.934312e-06,1.520813e-05,2.466535e-05,3.151595e-05,3.215125e-05,2.741581e-05,1.868693e-05,9.763023e-06,5.189535e-06,7.504726e-06,1.661434e-05,2.748328e-05,3.238731e-05,3.041914e-05,2.408529e-05,1.634851e-05,9.573865e-06,4.929045e-06,2.353318e-06,1.806372e-06,3.238731e-05,0.0000,0.9861,0.9877,ok
mlp,mup,swish,512,1,2,6.642045e+01,1.719552e-06,3.359277e-06,6.275824e-06,1.092141e-05,1.723797e-05,2.288358e-05,2.262825e-05,1.732684e-05,1.117046e-05,5.973640e-06,4.258090e-06,7.599671e-06,1.469276e-05,2.128257e-05,2.354752e-05,2.075295e-05,1.491763e-05,9.251307e-06,5.242831e-06,2.815220e-06,1.459344e-06,1.459344e-06,2.354752e-05,1.0000,0.9866,0.986,ok
mlp,mup,swish,512,1,3,6.701514e+01,1.456852e-06,2.997586e-06,6.164540e-06,1.189258e-05,2.040138e-05,3.041679e-05,3.765218e-05,3.641837e-05,2.737374e-05,1.553650e-05,7.114300e-06,7.184297e-06,1.517739e-05,2.774988e-05,3.885587e-05,4.237620e-05,3.384860e-05,2.057141e-05,1.038602e-05,4.740032e-06,2.137465e-06,1.456852e-06,4.237620e-05,0.0000,0.9866,0.9863,ok
mlp,mup,swish,512,1,4,6.700814e+01,1.480760e-06,2.729796e-06,4.990420e-06,8.906664e-06,1.540618e-05,2.334926e-05,2.621561e-05,2.168575e-05,1.435406e-05,6.973721e-06,3.490182e-06,5.426739e-06,1.244863e-05,2.349820e-05,3.369774e-05,2.837036e-05,1.623987e-05,9.031661e-06,5.131922e-06,2.891956e-06,1.598343e-06,1.480760e-06,3.369774e-05,0.0000,0.9866,0.9877,ok
mlp,mup,swish,512,2,3,6.684114e+01,1.232641e-06,2.663904e-06,5.771615e-06,1.172334e-05,2.078371e-05,2.814648e-05,2.706434e-05,1.865241e-05,1.024294e-05,5.408919e-06,3.902058e-06,6.044791e-06,1.304270e-05,2.295047e-05,2.733286e-05,2.274704e-05,1.560974e-05,9.667299e-06,5.569159e-06,3.020471e-06,1.566977e-06,1.232641e-06,2.814648e-05,0.0000,0.986,0.9863,ok
mlp,mup,swish,512,2,4,6.636089e+01,1.393440e-06,3.075203e-06,7.100445e-06,1.580039e-05,3.028202e-05,4.438126e-05,4.764362e-05,3.705618e-05,2.032227e-05,8.254348e-06,3.637618e-06,6.379460e-06,1.809187e-05,3.615193e-05,4.740573e-05,4.441173e-05,3.274088e-05,1.942734e-05,9.768628e-06,4.479099e-06,1.995334e-06,1.393440e-06,4.764362e-05,0.0000,0.986,0.9877,ok
mlp,mup,swish,512,3,4,6.692262e+01,1.724136e-06,3.713521e-06,8.172517e-06,1.694251e-05,2.834748e-05,3.376782e-05,2.865886e-05,1.948041e-05,1.148671e-05,5.919129e-06,5.090344e-06,1.046229e-05,1.989988e-05,2.823045e-05,3.061085e-05,2.612340e-05,1.745032e-05,9.587506e-06,4.950178e-06,2.598470e-06,1.383231e-06,1.383231e-06,3.376782e-05,1.0000,0.9863,0.9877,ok
mlp,mup,swish,1024,0,1,9.220853e+01,5.303020e-07,9.774194e-07,1.766996e-06,3.122950e-06,5.128094e-06,6.692155e-06,6.996709e-06,5.442326e-06,2.887986e-06,1.272896e-06,1.150227e-06,2.362805e-06,4.096814e-06,5.368329e-06,5.691631e-06,5.032015e-06,3.781507e-06,2.474547e-06,1.480917e-06,8.544990e-07,4.911849e-07,4.911849e-07,6.996709e-06,1.0000,0.9871,0.986,ok
mlp,mup,swish,1024,0,2,9.234947e+01,4.890160e-07,8.778052e-07,1.557089e-06,2.641446e-06,4.043843e-06,5.227950e-06,5.403678e-06,4.292202e-06,2.753450e-06,1.644143e-06,1.240955e-06,1.880011e-06,3.274672e-06,4.588016e-06,5.024359e-06,4.386902e-06,3.193929e-06,2.036951e-06,1.186324e-06,6.500858e-07,3.436535e-07,3.436535e-07,5.403678e-06,1.0000,0.9871,0.987,ok
mlp,mup,swish,1024,0,3,9.228161e+01,4.886718e-07,8.579601e-07,1.473278e-06,2.439588e-06,3.789317e-06,5.229541e-06,5.994123e-06,5.310361e-06,3.536223e-06,1.840533e-06,1.131958e-06,1.809171e-06,3.337360e-06,4.732115e-06,5.185373e-06,4.562955e-06,3.448295e-06,2.334199e-06,1.463500e-06,8.703940e-07,4.980132e-07,4.886718e-07,5.994123e-06,0.0000,0.9871,0.9871,ok
mlp,mup,swish,1024,0,4,9.209277e+01,6.061246e-07,1.227537e-06,2.492771e-06,4.773778e-06,7.930507e-06,1.085769e-05,1.122364e-05,8.410368e-06,4.552273e-06,1.732990e-06,8.099632e-07,1.681062e-06,3.782177e-06,6.681470e-06,9.438121e-06,1.032550e-05,8.463468e-06,5.462756e-06,3.063000e-06,1.604144e-06,8.191224e-07,6.061246e-07,1.122364e-05,0.0000,0.9871,0.9866,ok
mlp,mup,swish,1024,1,2,9.213459e+01,5.104866e-07,9.523296e-07,1.753043e-06,3.112383e-06,5.108643e-06,7.296499e-06,8.601630e-06,8.154748e-06,5.981709e-06,3.203163e-06,1.581174e-06,1.977024e-06,4.298514e-06,7.286631e-06,9.158170e-06,8.926904e-06,6.865808e-06,4.183117e-06,2.135837e-06,9.803094e-07,4.395529e-07,4.395529e-07,9.158170e-06,1.0000,0.986,0.987,ok
mlp,mup,swish,1024,1,3,9.219180e+01,5.132555e-07,8.656732e-07,1.413262e-06,2.221562e-06,3.401962e-06,4.908979e-06,6.162953e-06,6.836910e-06,6.957371e-06,5.331196e-06,3.354076e-06,2.529244e-06,3.281306e-06,4.823192e-06,6.484252e-06,7.341965e-06,6.396737e-06,4.342229e-06,2.435187e-06,1.211214e-06,5.735536e-07,5.132555e-07,7.341965e-06,0.0000,0.986,0.9871,ok
mlp,mup,swish,1024,1,4,9.246128e+01,4.288211e-07,7.350701e-07,1.183308e-06,1.754604e-06,2.399548e-06,3.012407e-06,3.439277e-06,3.527851e-06,3.203478e-06,2.446095e-06,1.467795e-06,1.141282e-06,1.940923e-06,3.129516e-06,3.837988e-06,3.903280e-06,3.548132e-06,2.804409e-06,1.898539e-06,1.163999e-06,6.714638e-07,4.288211e-07,3.903280e-06,0.0000,0.986,0.9866,ok
mlp,mup,swish,1024,2,3,9.241613e+01,4.069775e-07,8.347105e-07,1.699826e-06,3.301684e-06,5.660366e-06,7.664004e-06,7.537125e-06,5.260864e-06,2.642420e-06,1.266088e-06,1.365752e-06,2.110312e-06,3.032809e-06,4.140513e-06,5.291117e-06,5.720586e-06,4.924886e-06,3.429832e-06,2.011663e-06,1.070834e-06,5.523762e-07,4.069775e-07,7.664004e-06,0.0000,0.987,0.9871,ok
mlp,mup,swish,1024,2,4,9.225569e+01,3.429294e-07,7.049788e-07,1.418996e-06,2.653854e-06,4.277977e-06,5.654238e-06,6.350884e-06,6.133002e-06,4.529781e-06,2.115807e-06,7.838944e-07,1.298413e-06,3.137604e-06,5.195645e-06,5.988973e-06,5.279501e-06,3.980445e-06,2.752884e-06,1.768882e-06,1.054551e-06,5.975570e-07,3.429294e-07,6.350884e-06,0.0000,0.987,0.9866,ok
mlp,mup,swish,1024,3,4,9.252078e+01,4.329062e-07,7.238148e-07,1.164036e-06,1.753055e-06,2.445460e-06,3.123971e-06,3.588896e-06,3.535390e-06,2.776727e-06,1.568481e-06,7.050705e-07,8.758223e-07,1.970773e-06,3.212832e-06,3.803183e-06,3.649990e-06,2.981980e-06,2.173397e-06,1.441469e-06,8.758008e-07,5.079087e-07,4.329062e-07,3.803183e-06,0.0000,0.9871,0.9866,ok
mlp,mup,swish,2048,0,1,1.295845e+02,1.200001e-07,2.024634e-07,3.383461e-07,5.429961e-07,8.390569e-07,1.217080e-06,1.519681e-06,1.464380e-06,1.077466e-06,5.913212e-07,2.149232e-07,1.941613e-07,6.587323e-07,1.304474e-06,1.697485e-06,1.537763e-06,1.106541e-06,7.116241e-07,4.361207e-07,2.648273e-07,1.617402e-07,1.200001e-07,1.697485e-06,0.0000,0.9877,0.9872,ok
mlp,mup,swish,2048,0,2,1.296923e+02,1.260830e-07,2.189880e-07,3.852053e-07,6.560631e-07,1.022702e-06,1.430308e-06,1.793037e-06,1.829751e-06,1.297954e-06,5.758135e-07,1.839126e-07,3.261581e-07,8.391731e-07,1.389245e-06,1.625098e-06,1.498110e-06,1.169001e-06,8.163220e-07,5.304492e-07,3.204311e-07,1.822488e-07,1.260830e-07,1.829751e-06,0.0000,0.9877,0.9876,ok
mlp,mup,swish,2048,0,3,1.302933e+02,1.237292e-07,2.084778e-07,3.385051e-07,5.103046e-07,6.978540e-07,8.429084e-07,8.633845e-07,7.205295e-07,4.923709e-07,3.439967e-07,3.280685e-07,3.917466e-07,5.215180e-07,6.437534e-07,7.021535e-07,6.939293e-07,6.168101e-07,4.936641e-07,3.626023e-07,2.487568e-07,1.622056e-07,1.237292e-07,8.633845e-07,0.0000,0.9877,0.9871,ok
mlp,mup,swish,2048,0,4,1.289299e+02,1.212532e-07,1.971798e-07,3.185376e-07,4.928286e-07,7.128321e-07,9.287167e-07,1.036278e-06,1.009722e-06,8.245316e-07,4.723187e-07,1.623351e-07,1.641212e-07,5.062040e-07,9.660469e-07,1.205901e-06,1.187030e-06,9.609840e-07,6.712069e-07,4.267665e-07,2.588195e-07,1.561379e-07,1.212532e-07,1.205901e-06,0.0000,0.9877,0.988,ok
mlp,mup,swish,2048,1,2,1.295712e+02,1.338780e-07,2.325198e-07,4.008854e-07,6.665126e-07,1.069941e-06,1.489965e-06,1.669287e-06,1.427637e-06,8.760064e-07,3.826266e-07,1.697836e-07,2.517129e-07,6.180273e-07,1.056733e-06,1.351102e-06,1.487371e-06,1.334815e-06,9.649680e-07,5.788717e-07,3.145287e-07,1.661654e-07,1.338780e-07,1.669287e-06,0.0000,0.9872,0.9876,ok
mlp,mup,swish,2048,1,3,1.303554e+02,1.627850e-07,2.794164e-07,4.761596e-07,7.636473e-07,1.077265e-06,1.262267e-06,1.178191e-06,8.584120e-07,4.724999e-07,2.238231e-07,2.547682e-07,5.433869e-07,8.964674e-07,1.108905e-06,1.099952e-06,9.476173e-07,7.375738e-07,5.300172e-07,3.609381e-07,2.393718e-07,1.549486e-07,1.549486e-07,1.262267e-06,1.0000,0.9872,0.9871,ok
mlp,mup,swish,2048,1,4,1.288673e+02,1.685306e-07,2.969472e-07,5.198752e-07,8.615321e-07,1.276885e-06,1.599495e-06,1.669193e-06,1.395776e-06,8.488122e-07,3.650661e-07,2.174145e-07,4.320477e-07,8.860157e-07,1.434138e-06,1.729585e-06,1.562833e-06,1.185317e-06,7.988353e-07,4.945342e-07,2.896371e-07,1.632647e-07,1.632647e-07,1.729585e-06,1.0000,0.9872,0.988,ok
mlp,mup,swish,2048,2,3,1.306277e+02,1.819155e-07,3.224245e-07,5.429637e-07,8.249564e-07,1.076067e-06,1.179948e-06,1.097360e-06,8.941984e-07,6.587845e-07,4.768545e-07,4.597245e-07,6.535346e-07,9.675090e-07,1.210945e-06,1.263982e-06,1.129589e-06,8.869093e-07,6.359456e-07,4.290787e-07,2.803771e-07,1.743260e-07,1.743260e-07,1.263982e-06,1.0000,0.9876,0.9871,ok
mlp,mup,swish,2048,2,4,1.291008e+02,2.202591e-07,4.106153e-07,7.287122e-07,1.153245e-06,1.522722e-06,1.637137e-06,1.457574e-06,1.112964e-06,7.108877e-07,3.842975e-07,3.813802e-07,6.766657e-07,1.067598e-06,1.388560e-06,1.490473e-06,1.369998e-06,1.111120e-06,8.018407e-07,5.180706e-07,3.092844e-07,1.777486e-07,1.777486e-07,1.637137e-06,1.0000,0.9876,0.988,ok
mlp,mup,swish,2048,3,4,1.297922e+02,1.508665e-07,2.313292e-07,3.371978e-07,4.665127e-07,6.113901e-07,7.444448e-07,8.250239e-07,8.474842e-07,7.705608e-07,5.448770e-07,3.123455e-07,2.539088e-07,4.508036e-07,7.634313e-07,9.881933e-07,1.031667e-06,8.823993e-07,6.452419e-07,4.320241e-07,2.748289e-07,1.691690e-07,1.508665e-07,1.031667e-06,0.0000,0.9871,0.988,ok
mlp,mup,swish,4096,0,1,1.828175e+02,6.633177e-08,1.178633e-07,2.097318e-07,3.536021e-07,5.338522e-07,6.860892e-07,7.104265e-07,5.715270e-07,3.304333e-07,1.237325e-07,6.436217e-08,1.591989e-07,3.543714e-07,5.174757e-07,5.939363e-07,5.870084e-07,4.893420e-07,3.489334e-07,2.239420e-07,1.336453e-07,7.619216e-08,6.436217e-08,7.104265e-07,0.5000,0.9872,0.9871,ok
mlp,mup,swish,4096,0,2,1.839990e+02,7.157860e-08,1.210063e-07,2.005479e-07,3.166696e-07,4.542951e-07,5.471402e-07,5.152508e-07,3.571507e-07,1.780120e-07,8.134868e-08,1.079489e-07,2.123473e-07,3.252368e-07,3.987719e-07,4.183724e-07,3.873121e-07,3.205683e-07,2.351334e-07,1.537884e-07,9.403635e-08,5.702927e-08,5.702927e-08,5.471402e-07,1.0000,0.9872,0.987,ok
mlp,mup,swish,4096,0,3,1.842048e+02,6.228913e-08,1.010573e-07,1.610279e-07,2.409233e-07,3.268435e-07,3.860267e-07,3.828719e-07,3.058865e-07,1.937776e-07,1.076814e-07,7.696371e-08,1.169471e-07,2.114278e-07,3.090665e-07,3.568185e-07,3.325946e-07,2.647998e-07,1.913861e-07,1.291697e-07,8.254175e-08,5.118614e-08,5.118614e-08,3.860267e-07,1.0000,0.9872,0.9877,ok
mlp,mup,swish,4096,0,4,1.832169e+02,7.411194e-08,1.254337e-07,2.042439e-07,3.115573e-07,4.266233e-07,5.133409e-07,5.471043e-07,4.785126e-07,3.217947e-07,1.760805e-07,1.203575e-07,1.777432e-07,3.040670e-07,4.547175e-07,5.407341e-07,5.174194e-07,4.147127e-07,2.988796e-07,1.992072e-07,1.241855e-07,7.511929e-08,7.411194e-08,5.471043e-07,0.0000,0.9872,0.9871,ok
mlp,mup,swish,4096,1,2,1.835924e+02,7.099638e-08,1.168008e-07,1.828377e-07,2.638422e-07,3.439274e-07,3.953361e-07,3.779068e-07,2.777738e-07,1.474253e-07,6.982725e-08,7.932216e-08,1.614248e-07,2.698611e-07,3.488197e-07,3.695713e-07,3.334547e-07,2.657147e-07,1.940189e-07,1.319182e-07,8.468442e-08,5.304341e-08,5.304341e-08,3.953361e-07,1.0000,0.9871,0.987,ok
mlp,mup,swish,4096,1,3,1.836540e+02,8.122565e-08,1.368927e-07,2.207200e-07,3.372668e-07,4.662557e-07,5.439835e-07,5.203915e-07,3.926941e-07,2.305510e-07,1.533092e-07,1.647104e-07,2.401041e-07,3.443216e-07,4.144519e-07,4.199343e-07,3.811985e-07,3.142464e-07,2.268587e-07,1.476061e-07,9.271383e-08,5.801225e-08,5.801225e-08,5.439835e-07,1.0000,0.9871,0.9877,ok
mlp,mup,swish,4096,1,4,1.829388e+02,7.430896e-08,1.271400e-07,2.127528e-07,3.266316e-07,4.375827e-07,4.819175e-07,4.065922e-07,2.829007e-07,1.719251e-07,1.151376e-07,1.424457e-07,2.158947e-07,3.087218e-07,3.736075e-07,3.913527e-07,3.621127e-07,3.054645e-07,2.355736e-07,1.670855e-07,1.120937e-07,7.264939e-08,7.264939e-08,4.819175e-07,1.0000,0.9871,0.9871,ok
mlp,mup,swish,4096,2,3,1.851023e+02,5.445253e-08,9.039785e-08,1.392694e-07,1.988688e-07,2.637493e-07,3.169384e-07,3.279572e-07,2.747615e-07,1.788564e-07,9.277184e-08,5.839108e-08,9.644054e-08,1.819882e-07,2.799921e-07,3.494937e-07,3.330131e-07,2.616372e-07,1.874990e-07,1.282054e-07,8.644941e-08,5.779012e-08,5.445253e-08,3.494937e-07,0.0000,0.987,0.9877,ok
mlp,mup,swish,4096,2,4,1.838343e+02,4.973746e-08,8.280727e-08,1.340513e-07,2.055773e-07,2.900753e-07,3.578399e-07,3.653039e-07,3.069194e-07,2.127080e-07,1.154052e-07,6.510457e-08,8.185210e-08,1.565414e-07,2.554915e-07,3.279097e-07,3.485595e-07,3.154801e-07,2.486765e-07,1.765241e-07,1.151633e-07,7.186550e-08,4.973746e-08,3.653039e-07,0.0000,0.987,0.9871,ok
mlp,mup,swish,4096,3,4,1.843311e+02,5.405675e-08,8.954564e-08,1.392321e-07,1.939499e-07,2.412315e-07,2.780651e-07,2.871694e-07,2.570139e-07,1.929266e-07,1.088281e-07,5.036398e-08,6.158526e-08,1.296563e-07,2.191599e-07,2.906427e-07,3.221037e-07,2.975684e-07,2.379045e-07,1.699852e-07,1.118572e-07,7.100657e-08,5.036398e-08,3.221037e-07,0.5000,0.9877,0.9871,ok
mlp,mup,softplus,64,0,1,2.725699e+01,1.306452e-04,4.071222e-04,1.164633e-03,2.302669e-03,2.612968e-03,2.451914e-03,2.120480e-03,1.834444e-03,1.726677e-03,1.283349e-03,9.217682e-04,1.037110e-03,1.747971e-03,2.090284e-03,2.343724e-03,2.635735e-03,2.675349e-03,2.444167e-03,1.444976e-03,4.916084e-04,1.500081e-04,1.306452e-04,2.675349e-03,0.0000,0.9811,0.9814,ok
mlp,mup,softplus,64,0,2,2.723596e+01,1.395734e-04,4.020927e-04,9.644817e-04,1.707135e-03,2.436403e-03,2.344258e-03,1.811176e-03,1.647592e-03,1.263210e-03,7.730764e-04,6.402943e-04,6.809120e-04,8.346324e-04,1.229385e-03,1.720662e-03,2.225718e-03,2.582934e-03,2.387804e-03,1.648025e-03,5.597518e-04,1.656042e-04,1.395734e-04,2.582934e-03,0.0000,0.9811,0.9801,ok
mlp,mup,softplus,64,0,3,2.742014e+01,1.673279e-04,5.029099e-04,9.609456e-04,1.537819e-03,1.495515e-03,1.462006e-03,1.610789e-03,1.616813e-03,1.317412e-03,9.576960e-04,8.133081e-04,8.858378e-04,1.160077e-03,1.553329e-03,1.789344e-03,1.758361e-03,1.735753e-03,1.866553e-03,1.395745e-03,5.596441e-04,1.526145e-04,1.526145e-04,1.866553e-03,1.0000,0.9811,0.9803,ok
mlp,mup,softplus,64,0,4,2.705601e+01,1.863842e-04,4.523714e-04,9.144928e-04,1.329668e-03,1.755015e-03,1.871453e-03,1.616647e-03,1.210214e-03,8.844126e-04,6.274220e-04,4.543497e-04,4.819517e-04,7.121093e-04,1.073380e-03,1.551495e-03,1.884717e-03,1.874772e-03,1.968456e-03,7.656980e-04,2.792369e-04,1.155866e-04,1.155866e-04,1.968456e-03,1.0000,0.9811,0.9798,ok
mlp,mup,softplus,64,1,2,2.711531e+01,1.679209e-04,5.313126e-04,2.784474e-03,1.994029e-03,2.660594e-03,3.274191e-03,3.929507e-03,3.571236e-03,2.239725e-03,1.190698e-03,8.056826e-04,1.310201e-03,2.304285e-03,3.385322e-03,3.878824e-03,3.394168e-03,3.288625e-03,2.253605e-03,1.407914e-03,5.047574e-04,1.709280e-04,1.679209e-04,3.929507e-03,0.0000,0.9814,0.9801,ok
mlp,mup,softplus,64,1,3,2.738484e+01,1.649776e-04,5.659883e-04,1.830456e-03,2.796255e-03,2.685324e-03,2.341082e-03,2.225646e-03,1.816742e-03,1.397095e-03,9.636717e-04,7.314779e-04,1.013403e-03,1.640005e-03,1.965082e-03,2.241627e-03,2.509719e-03,2.470144e-03,2.207827e-03,2.323824e-03,9.135777e-04,2.001996e-04,1.649776e-04,2.796255e-03,0.0000,0.9814,0.9803,ok
mlp,mup,softplus,64,1,4,2.690308e+01,1.756011e-04,7.233234e-04,1.860792e-03,2.076587e-03,2.140586e-03,2.368322e-03,2.279009e-03,1.755734e-03,1.273743e-03,8.613790e-04,6.113832e-04,6.989533e-04,1.188479e-03,1.953243e-03,2.356910e-03,2.399698e-03,2.493096e-03,2.546116e-03,1.835220e-03,8.667899e-04,2.075238e-04,1.756011e-04,2.546116e-03,0.0000,0.9814,0.9798,ok
mlp,mup,softplus,64,2,3,2.709323e+01,1.590789e-04,5.222424e-04,1.427322e-03,1.940312e-03,1.892197e-03,1.841173e-03,1.720552e-03,1.338481e-03,1.185116e-03,8.523044e-04,6.067624e-04,5.939913e-04,8.451796e-04,1.238065e-03,1.588413e-03,1.766222e-03,1.956555e-03,2.286318e-03,2.031477e-03,6.031730e-04,1.583735e-04,1.583735e-04,2.286318e-03,1.0000,0.9801,0.9803,ok
mlp,mup,softplus,64,2,4,2.735279e+01,1.822141e-04,5.600144e-04,1.575502e-03,2.358232e-03,3.646536e-03,3.496050e-03,3.659389e-03,3.346778e-03,1.984289e-03,1.050650e-03,7.236746e-04,1.253700e-03,2.271587e-03,3.402042e-03,3.594151e-03,3.698471e-03,2.731115e-03,1.849495e-03,1.044000e-03,3.098380e-04,1.109322e-04,1.109322e-04,3.698471e-03,1.0000,0.9801,0.9798,ok
mlp,mup,softplus,64,3,4,2.717910e+01,1.513395e-04,4.593176e-04,1.249682e-03,1.639170e-03,1.855971e-03,2.176868e-03,1.974725e-03,1.510708e-03,1.111832e-03,7.734908e-04,5.835901e-04,7.083801e-04,1.199364e-03,1.644665e-03,1.993034e-03,2.322569e-03,2.572396e-03,2.222277e-03,1.238476e-03,3.925679e-04,1.280655e-04,1.280655e-04,2.572396e-03,1.0000,0.9803,0.9798,ok
mlp,mup,softplus,128,0,1,3.532494e+01,2.276109e-05,6.228746e-05,1.659849e-04,3.320138e-04,4.269235e-04,4.516213e-04,4.036718e-04,3.030913e-04,2.150548e-04,1.489542e-04,1.093508e-04,1.294418e-04,2.216970e-04,3.528861e-04,4.543244e-04,4.743443e-04,3.865569e-04,2.701032e-04,1.570542e-04,6.727058e-05,2.657144e-05,2.276109e-05,4.743443e-04,0.0000,0.9836,0.9835,ok
mlp,mup,softplus,128,0,2,3.549744e+01,2.785099e-05,7.027652e-05,1.523412e-04,2.517892e-04,3.392251e-04,4.028940e-04,3.974385e-04,3.146001e-04,2.022545e-04,1.106882e-04,7.551508e-05,1.130263e-04,1.989815e-04,2.889855e-04,3.483604e-04,3.682026e-04,3.782761e-04,3.097372e-04,1.604739e-04,6.462608e-05,2.564105e-05,2.564105e-05,4.028940e-04,1.0000,0.9836,0.9827,ok
mlp,mup,softplus,128,0,3,3.553476e+01,2.614254e-05,1.138831e-04,4.078256e-04,3.262017e-04,2.641774e-04,2.730715e-04,2.620390e-04,2.237040e-04,1.840552e-04,1.509527e-04,1.179175e-04,1.082064e-04,1.466770e-04,2.194097e-04,3.373797e-04,4.556266e-04,4.191628e-04,3.169673e-04,1.528570e-04,5.605807e-05,2.429386e-05,2.429386e-05,4.556266e-04,1.0000,0.9836,0.9838,ok
mlp,mup,softplus,128,0,4,3.515040e+01,2.628318e-05,7.222435e-05,1.943513e-04,3.857576e-04,5.116011e-04,5.472684e-04,4.626794e-04,3.111557e-04,1.952949e-04,1.092920e-04,7.809817e-05,1.279088e-04,2.474118e-04,3.691689e-04,4.406695e-04,4.620570e-04,4.575009e-04,3.537935e-04,1.612887e-04,5.941951e-05,2.243873e-05,2.243873e-05,5.472684e-04,1.0000,0.9836,0.983,ok
mlp,mup,softplus,128,1,2,3.534454e+01,2.181959e-05,6.270458e-05,1.886501e-04,4.070418e-04,5.716772e-04,5.165655e-04,3.908044e-04,2.868099e-04,1.857996e-04,1.083920e-04,6.910475e-05,8.154009e-05,1.553475e-04,2.694276e-04,3.735618e-04,4.690607e-04,5.409913e-04,4.618257e-04,2.740015e-04,1.076013e-04,3.514626e-05,2.181959e-05,5.716772e-04,0.0000,0.9835,0.9827,ok
mlp,mup,softplus,128,1,3,3.519327e+01,2.257629e-05,5.864098e-05,1.691643e-04,3.578464e-04,4.499670e-04,4.347548e-04,4.390584e-04,4.032392e-04,2.531692e-04,1.398865e-04,8.406235e-05,8.745057e-05,1.453689e-04,2.505978e-04,3.948962e-04,5.284185e-04,6.146542e-04,5.111194e-04,2.214803e-04,7.452888e-05,2.995623e-05,2.257629e-05,6.146542e-04,0.0000,0.9835,0.9838,ok
mlp,mup,softplus,128,1,4,3.495358e+01,3.894950e-05,1.114126e-04,2.799688e-04,4.817228e-04,5.910790e-04,5.341286e-04,4.348955e-04,2.973972e-04,1.685959e-04,9.104587e-05,6.428753e-05,9.898557e-05,1.916401e-04,3.080238e-04,4.295286e-04,5.537096e-04,5.913090e-04,4.871854e-04,2.584171e-04,9.036100e-05,3.069935e-05,3.069935e-05,5.913090e-04,1.0000,0.9835,0.983,ok
mlp,mup,softplus,128,2,3,3.551844e+01,2.636777e-05,6.228968e-05,1.341293e-04,2.547539e-04,4.354424e-04,5.537997e-04,4.572661e-04,3.167261e-04,2.011040e-04,1.129572e-04,7.597730e-05,1.060997e-04,1.947819e-04,3.306540e-04,4.779845e-04,4.923315e-04,4.485087e-04,3.776880e-04,2.262766e-04,8.610474e-05,2.845112e-05,2.636777e-05,5.537997e-04,0.0000,0.9827,0.9838,ok
mlp,mup,softplus,128,2,4,3.555120e+01,3.452754e-05,1.051059e-04,3.282085e-04,6.395281e-04,6.878104e-04,6.115030e-04,5.313837e-04,3.553384e-04,1.953189e-04,1.127641e-04,9.625750e-05,1.411271e-04,2.472344e-04,4.085486e-04,5.612468e-04,6.179368e-04,6.581859e-04,6.319819e-04,3.138535e-04,9.634520e-05,3.122288e-05,3.122288e-05,6.878104e-04,1.0000,0.9827,0.983,ok
